TRIAL_ID;LEFT_STIMULUS_CONTRAST;RIGHT_STIMULUS_CONTRAST;LEFT_STIMULUS_ORIENTATION;MOVED;TARGET_SHOWN;AVG_HAND_VEL;LEFT_STIMULUS_X;LEFT_STIMULUS_Y;LEFT_STIMULUS_Z;CPD;LEFT_STIMUL_DIST_TO_FACE;WHAT_SIDE_WAS_MORE_CONTRASTY;QUESTION_2_ASKED;QUESTION_2_ANS
111;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
112;0.3130169;0.245;right;True;True;1.526562;-6.41526;2.055814;99.31867;4cpd;99.54025;left;orientationQuestion;left;
113;0.244949;0.245;right;True;True;1.428813;-9.05986;2.487063;99.0662;2cpd;99.49458;left;none;none;
114;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
115;0.15;0.245;right;True;True;1.367817;-12.76431;0.5517929;98.71261;2cpd;99.53265;right;orientationQuestion;left;
116;0.245;0.4;left;True;True;1.322561;-11.07241;0.9675074;98.87411;2cpd;99.49148;right;none;none;
117;0.4;0.245;right;True;True;1.406654;-9.047935;2.248361;99.06736;2cpd;99.47976;right;none;none;
118;0.245;0.1916829;left;True;True;1.365879;-13.58419;1.90179;98.63433;2cpd;99.55497;left;none;none;
119;0.15;0.245;left;True;True;1.213088;-13.85632;1.801152;98.60836;4cpd;99.56993;right;none;none;
120;0.1916829;0.245;right;True;True;1.533672;-8.390816;-0.6800098;99.13008;2cpd;99.49414;right;orientationQuestion;left;
121;0.1916829;0.245;right;True;True;1.242138;-8.90995;-0.6167183;99.08051;4cpd;99.49409;right;none;none;
122;0.245;0.3130169;right;True;True;1.245572;-5.600899;0.7111695;99.3964;4cpd;99.54497;right;none;none;
123;0.1916829;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
124;0.245;0.4;left;True;False;0;0;0;0;2cpd;0;none;none;none;
125;0.4;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
126;0.4;0.245;left;False;False;0;0;0;0;2cpd;0;none;none;none;
127;0.1916829;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
128;0.15;0.245;left;True;True;1.265892;-9.034935;1.155288;99.06859;4cpd;99.47266;right;none;none;
129;0.244949;0.245;left;True;True;1.264878;-9.701035;0.5012333;99.00502;4cpd;99.47311;right;none;none;
130;0.4;0.245;left;True;True;1.181589;-8.865334;1.535238;99.08478;4cpd;99.47707;left;none;none;
131;0.3130169;0.245;right;True;True;1.289306;-8.590752;-0.401741;99.11099;4cpd;99.49718;left;none;none;
132;0.245;0.1916829;right;True;True;1.257348;-9.801262;-0.197355;98.99544;2cpd;99.48324;right;none;none;
133;0.245;0.1916829;right;True;True;1.247359;-13.38696;0.8653131;98.65317;2cpd;99.53937;right;none;none;
134;0.245;0.3130169;right;True;True;1.395511;-9.810936;0.4635262;98.99451;4cpd;99.46867;right;none;none;
135;0.15;0.245;left;True;True;1.332275;-9.445435;-0.8412533;99.0294;4cpd;99.48884;right;none;none;
136;0.15;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
137;0.244949;0.245;right;True;True;1.369573;-6.995453;2.103898;99.26328;4cpd;99.43932;right;none;none;
138;0.244949;0.245;left;True;True;1.078868;-6.166588;0.3323762;99.34241;2cpd;99.45663;left;orientationQuestion;right;
139;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
140;0.1916829;0.245;left;True;True;1.365401;-11.38607;-0.6402884;98.84415;4cpd;99.4692;right;none;none;
141;0.4;0.245;right;True;True;1.397348;-10.1737;1.805118;98.9599;4cpd;99.45554;left;orientationQuestion;right;
142;0.245;0.1916829;right;True;True;1.558887;-12.67542;-1.385176;98.72109;2cpd;99.53932;left;orientationQuestion;right;
143;0.3130169;0.245;left;True;True;1.434241;-9.703659;-1.222435;99.00477;4cpd;99.49233;right;orientationQuestion;right;
144;0.245;0.3130169;left;True;True;1.320619;-13.57242;1.720424;98.63547;2cpd;99.5521;left;none;none;
145;0.245;0.15;left;False;False;0;0;0;0;4cpd;0;none;none;none;
146;0.15;0.245;left;True;True;1.715257;-8.336082;-0.5624771;99.13532;4cpd;99.46158;right;none;none;
147;0.1916829;0.245;left;True;True;1.54134;-6.588844;-0.1750031;99.3021;2cpd;99.49383;right;none;none;
148;0.15;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
149;0.245;0.3130169;left;True;True;1.436465;-5.43927;-0.9637136;99.41183;2cpd;99.54871;right;orientationQuestion;right;
150;0.245;0.15;right;True;True;1.461708;-6.686279;2.449432;99.29279;4cpd;99.49515;left;none;none;
151;0.245;0.15;left;True;True;1.365141;-10.14832;2.075776;98.96231;4cpd;99.49896;left;orientationQuestion;left;
152;0.245;0.3130169;right;True;True;1.641794;-6.071968;-0.3935213;99.35143;2cpd;99.5571;right;orientationQuestion;left;
153;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
154;0.4;0.245;left;True;True;1.686967;-10.38437;-0.623199;98.93979;2cpd;99.48692;left;orientationQuestion;right;
155;0.1916829;0.245;left;True;True;1.447507;-12.55446;-1.193216;98.73261;2cpd;99.53945;right;none;none;
156;0.245;0.3130169;right;True;True;1.232939;-13.52737;0.6147938;98.63976;4cpd;99.55614;right;none;none;
157;0.244949;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
158;0.245;0.1916829;right;True;False;0;0;0;0;4cpd;0;none;none;none;
159;0.245;0.244949;right;True;True;1.250491;-8.428627;1.281613;99.12648;4cpd;99.33744;right;none;none;
160;0.3130169;0.245;right;True;True;1.85229;-12.48478;-0.1151707;98.73928;2cpd;99.5199;right;orientationQuestion;right;
